youtube_id,total_comments,total_languages,undetected_languages,af,am,ar,az,be,bg,bn,bs,ca,ceb,co,cs,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gd,gl,gu,ha,haw,he,hi,hmn,hr,ht,hu,hy,id,ig,is,it,iw,ja,jw,ka,kk,km,kn,ko,ku,ky,la,lb,lo,lt,lv,mg,mi,mk,ml,mn,mr,ms,mt,my,ne,nl,no,ny,or,pa,pl,ps,pt,ro,ru,rw,si,sk,sl,sm,sn,so,sq,sr,st,su,sv,sw,ta,te,tg,th,tk,tl,tr,tt,ug,uk,ur,uz,vi,xh,yi,yo,zh,zh-cn,zh-tw,zu
Emd3lis0q-Q,1160,46,0,0,0,0,2,0,0,0,1,1,0,0,0,2,2,3,0,293,3,19,4,1,0,40,5,0,0,0,0,0,0,0,2,15,0,2,0,0,2,4,0,2,4,0,532,0,3,0,1,0,118,0,0,8,0,0,0,2,0,0,0,0,0,8,1,1,0,1,1,0,0,0,0,0,0,2,0,7,0,3,0,1,0,0,0,0,0,0,0,3,4,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0
baLouMhCMIc,3639,83,0,5,25,37,15,1,5,1,3,8,0,0,2,1,9,51,1,1199,10,111,28,3,5,150,59,0,3,0,4,0,0,0,29,206,0,4,1,11,3,12,0,2,20,0,290,0,27,0,13,1,143,2,1,71,14,1,13,3,2,0,0,1,0,330,1,17,0,8,25,10,0,0,0,10,1,42,9,34,0,2,3,4,0,0,0,0,2,0,0,33,10,1,1,0,5,0,2,84,0,4,4,8,0,51,1,0,0,260,0,0,0
W_jWnzWdRrg,1008,49,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,6,0,355,0,14,3,0,1,26,3,0,0,0,0,0,0,0,1,20,0,0,0,0,1,18,0,1,6,0,131,0,1,0,1,0,280,0,0,4,0,0,2,2,0,0,0,0,0,10,5,5,0,1,4,2,0,0,0,2,0,3,1,0,1,2,1,2,0,0,0,0,0,0,0,4,2,1,0,0,8,0,3,1,0,0,0,0,0,7,0,0,0,52,0,0,0
PIK-4fCV0p4,873,45,0,0,9,3,1,0,0,1,0,0,0,0,0,0,1,5,0,239,0,10,2,0,0,23,1,0,0,0,0,1,0,0,5,15,0,0,0,2,2,2,0,0,7,0,116,0,0,0,6,0,264,0,0,6,2,0,2,0,0,0,1,0,0,17,2,4,0,0,3,0,0,0,0,1,0,6,2,2,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,2,4,0,0,0,0,0,0,0,0,0,78,0,0,0
5bD6mZ7swxU,136,26,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,52,0,6,1,0,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9,0,0,1,0,5,0,0,0,1,0,30,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
TO_uf_14eOk,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
UN4t5bjEQvA,1037,47,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,10,0,340,2,8,3,0,1,10,11,0,0,0,0,1,0,0,1,15,0,0,1,0,0,10,0,0,4,0,51,0,3,0,3,0,429,0,0,7,2,0,1,0,0,0,0,0,0,15,3,5,0,0,4,5,0,0,0,8,0,6,2,1,1,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,2,0,1,1,0,0,0,0,0,8,0,0,0,42,0,0,0
CScG1UxY9DI,187,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,72,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,9,0,0,0
LkwXCbSSeP0,476,45,0,0,0,5,0,0,0,0,0,1,0,0,1,1,1,4,0,135,2,5,3,1,3,10,1,0,0,0,0,0,0,0,1,8,0,1,0,0,0,4,0,0,3,0,26,0,0,0,3,0,180,0,0,6,0,1,1,0,0,0,0,0,0,10,1,2,0,0,2,2,0,1,0,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0,30,0,0,0
s7eAn0gvq8k,255,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,115,0,4,0,1,0,4,2,0,1,0,0,0,0,0,1,5,0,0,0,0,1,1,0,0,3,0,30,0,2,0,0,0,29,0,0,2,5,0,1,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,0,0,0
PJEWFKFR5Gs,69,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,1,1,0,4,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,4,0,0,0
j4Bk7F4_KVo,19511,93,0,3,11,60,14,3,3,3,22,12,0,0,132,29,47,568,2,10971,12,414,47,35,4,179,139,0,17,0,10,2,0,0,16,19,0,33,11,60,21,709,0,7,103,0,261,0,17,2,101,1,2593,5,0,202,16,9,20,11,1,0,1,1,0,18,294,96,0,5,116,58,0,2,0,88,2,101,16,37,72,98,21,134,0,0,0,2,2,0,0,41,117,2,1,0,113,0,80,57,0,2,1,1,0,34,19,0,0,708,0,0,6
SJGtP0eiT-Q,4234,86,0,7,7,46,22,9,13,3,1,3,0,0,18,3,9,37,3,1740,7,99,16,2,8,159,43,0,10,0,4,3,0,0,9,215,0,4,2,3,3,20,0,6,23,0,350,0,5,14,4,0,211,0,6,56,8,1,5,6,3,0,4,1,17,158,4,5,0,14,16,17,0,1,0,17,2,52,3,195,0,2,9,6,0,0,0,0,23,0,0,33,3,2,0,0,2,0,3,72,0,2,12,7,0,6,0,0,0,284,0,0,0
mIhYpY2DmrQ,324,35,0,0,0,11,0,0,0,0,0,2,0,0,3,0,0,6,0,147,0,9,0,0,3,13,5,0,0,0,0,0,0,0,0,21,0,1,0,2,0,4,0,0,3,0,17,0,0,0,0,1,19,0,0,6,1,0,0,0,0,0,0,0,0,6,1,0,0,0,3,1,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,21,0,0,0
w0FkoVriWCg,4649,73,0,5,11,15,4,0,0,1,1,4,0,0,32,3,5,28,1,2926,12,79,12,4,4,37,34,0,5,0,4,0,0,0,14,15,0,3,2,9,4,39,0,1,20,0,126,0,6,0,11,0,766,0,0,36,3,1,5,0,1,0,0,4,0,19,16,13,0,1,20,12,0,1,0,14,0,43,6,3,2,0,6,9,0,0,0,0,0,0,0,8,9,2,0,0,5,0,19,0,0,2,0,1,0,11,0,0,0,105,0,0,0
nF1zZIETE5k,12166,89,0,2,30,341,12,7,6,5,0,12,0,0,31,4,17,113,3,4269,16,488,36,12,39,56,52,0,2,0,11,0,0,0,38,44,0,9,0,16,10,192,0,0,79,0,668,0,32,4,41,2,3828,3,2,90,5,4,33,6,4,0,3,6,7,79,24,62,0,36,32,9,0,3,3,17,18,169,15,98,6,9,12,20,0,0,0,1,7,0,0,16,20,3,1,0,12,0,19,48,0,12,7,41,0,43,0,0,0,513,0,0,1
gExhbUo61n0,1762,73,0,0,3,43,5,1,3,4,3,3,0,0,4,3,4,17,1,653,4,66,10,1,6,50,21,0,0,0,0,1,0,0,14,60,0,1,0,2,2,12,0,1,10,0,94,0,4,3,9,0,215,2,0,29,4,1,1,1,0,0,1,0,1,71,1,2,0,0,10,3,0,0,0,6,1,17,3,36,0,1,2,0,0,0,0,0,7,0,0,9,6,1,0,0,11,0,1,47,0,0,5,2,0,7,0,0,0,115,0,0,1
EV-SV9YzRdQ,3166,72,0,0,9,19,2,2,0,0,1,3,0,0,7,1,2,169,1,1356,4,110,21,71,3,60,31,0,0,0,3,0,0,0,6,78,0,1,1,4,0,6,0,1,13,0,218,0,4,1,5,0,97,0,0,24,15,2,6,3,2,0,1,1,0,39,9,7,0,4,31,1,0,0,0,35,0,32,7,5,0,1,6,3,0,0,0,1,0,0,0,6,7,3,0,0,3,0,2,9,0,1,1,0,0,3,0,0,0,570,0,0,0
mjDCGPKdE7k,510,42,0,0,0,3,0,0,1,0,0,1,0,0,4,0,1,4,0,196,3,13,6,0,0,9,5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,2,0,1,4,0,45,0,0,0,1,0,87,0,0,5,2,0,0,0,0,0,0,0,0,33,0,0,0,0,2,1,0,0,0,1,0,1,1,0,2,0,2,2,0,0,0,0,0,0,0,8,6,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,28,0,0,0
afUKyuYkqSI,2599,82,0,2,8,39,10,1,16,0,1,2,0,0,6,1,2,9,0,1163,3,77,5,1,10,51,10,0,0,0,1,1,0,0,3,26,0,4,0,0,3,54,0,0,5,0,95,0,1,6,2,0,398,1,3,9,4,1,4,1,0,0,5,1,4,50,5,62,0,1,7,4,0,1,0,4,4,22,4,92,10,1,4,8,0,0,0,9,7,0,0,9,8,1,0,0,2,0,3,78,0,1,11,4,0,3,0,0,0,99,0,0,0
iQaGCYjaMPc,364,35,0,1,0,2,0,0,0,0,1,0,0,0,5,1,0,0,0,188,0,6,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,7,0,0,1,0,21,0,0,0,1,0,84,0,0,2,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,11,0,0,0
TIbItS4-4bQ,2832,79,0,4,6,40,7,2,3,2,3,4,0,0,13,5,4,26,0,1134,5,96,29,2,8,81,39,0,0,0,1,0,0,0,26,116,0,3,1,9,2,23,0,1,21,0,135,0,16,3,17,0,210,2,1,41,11,1,6,1,0,0,0,0,0,107,4,15,0,6,4,3,0,0,0,20,1,24,3,30,1,3,8,3,0,0,0,0,1,0,0,21,11,2,0,0,12,0,4,38,0,0,5,0,0,40,3,0,0,242,0,0,0
aN-HGi_36zY,1604,74,0,0,1,58,2,1,0,5,1,1,0,0,22,1,3,14,0,747,2,42,10,5,10,32,11,0,2,0,1,0,0,0,5,9,0,2,1,3,2,51,0,0,19,0,76,0,1,1,4,0,118,0,0,22,2,2,22,4,0,0,0,1,2,19,13,10,0,9,4,7,0,0,0,6,1,12,3,2,1,2,3,1,0,0,0,0,2,0,0,5,5,1,2,0,4,0,6,19,0,2,0,5,0,4,1,0,0,126,0,0,0
F4d52OxVYFY,6169,88,0,9,33,58,28,3,2,5,7,4,0,0,10,11,15,65,4,1862,15,124,65,9,12,283,87,0,2,0,6,0,0,0,91,370,0,9,4,11,4,24,0,9,24,0,510,0,47,4,38,1,312,3,5,157,29,1,7,6,1,0,2,2,2,539,6,23,0,13,15,9,0,0,0,17,0,50,10,64,0,5,17,12,0,0,0,1,3,0,0,67,19,2,0,0,4,0,3,158,0,2,9,7,0,25,1,0,0,528,0,0,2
wBb_E_xG61s,284,31,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,13,0,88,0,6,3,5,0,10,1,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,51,0,0,0,1,0,21,0,0,9,4,0,0,0,0,0,0,0,0,9,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,0,0
11YKiu3zH4Q,1830,58,0,1,2,0,0,0,1,0,1,1,0,0,6,1,5,14,0,650,1,21,16,0,0,33,11,0,0,0,1,0,0,0,1,21,0,2,0,1,0,17,0,0,5,0,108,0,1,0,1,0,721,0,0,9,1,1,1,0,0,0,1,0,1,13,7,2,0,0,4,2,0,0,0,4,0,12,0,7,2,1,1,0,0,0,0,1,0,0,0,6,3,1,0,0,5,0,3,3,0,0,0,0,0,3,0,0,0,79,0,0,0
KPd7fKJFwHE,4205,77,0,2,6,72,1,0,0,1,3,2,0,0,24,8,6,66,1,2796,7,221,16,20,5,16,22,0,2,0,4,0,0,0,18,6,0,7,1,5,3,36,0,0,29,0,151,0,6,1,10,0,120,1,0,28,3,5,10,4,1,0,0,1,0,16,11,30,0,3,19,8,0,1,0,15,2,45,6,7,3,3,8,5,0,0,0,1,0,0,0,2,6,0,0,0,11,0,27,5,0,2,0,4,0,9,1,0,0,186,0,0,1
9_QeHbvkszc,1205,49,0,0,1,0,0,0,0,0,1,0,0,0,4,0,5,3,0,389,1,13,5,2,0,47,7,0,0,0,1,1,0,0,1,28,0,7,0,0,0,50,0,0,5,0,51,0,0,0,9,0,289,0,0,12,1,0,0,2,0,0,0,0,0,27,24,2,0,1,3,5,0,1,0,3,0,0,1,0,2,2,3,1,0,0,0,0,0,0,0,6,11,1,0,0,68,0,5,0,0,0,0,0,0,0,0,0,0,80,0,0,0
mKAqbsvN_uw,558,39,0,0,0,0,0,1,0,0,0,1,0,0,5,0,1,7,0,209,0,4,0,0,0,9,3,0,0,0,0,0,0,0,1,4,0,0,1,0,0,27,0,0,2,0,17,0,1,0,4,0,191,0,0,5,1,0,1,0,0,0,0,0,0,2,10,2,0,0,1,1,0,0,0,0,0,7,0,3,1,1,0,0,0,0,0,0,0,0,0,2,5,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,13,0,0,0
TpO4r0mL8ac,14302,89,0,13,12,456,23,7,0,1,2,17,0,0,24,9,37,140,1,9246,9,295,76,54,134,103,137,0,6,0,19,0,0,0,26,21,0,14,5,44,17,424,0,5,132,0,152,0,10,1,12,0,776,1,0,59,3,1,185,23,2,0,0,4,5,28,78,79,0,6,75,31,0,1,0,29,22,46,16,58,5,4,12,18,0,0,0,24,2,0,0,34,18,4,2,0,11,0,133,244,0,14,6,15,0,19,4,0,0,447,0,0,1
ERl_J3b_ejI,11059,92,0,11,20,233,41,5,13,7,5,7,0,0,40,15,30,91,3,4838,19,444,68,4,40,597,97,0,3,0,13,0,0,0,85,568,0,7,4,16,10,55,0,1,71,0,758,0,43,9,37,2,571,3,4,84,18,2,12,5,1,0,7,5,5,307,32,66,0,17,45,22,0,2,0,34,6,124,25,103,4,9,21,12,0,0,0,0,13,0,0,60,25,10,2,0,33,0,18,212,0,9,11,15,0,48,4,0,0,635,0,0,1
FMb2EeNQSUQ,18109,94,2,3,156,396,18,3,5,10,6,23,0,0,42,42,18,69,3,7236,48,1262,53,15,54,175,87,0,9,0,19,2,0,0,106,185,0,31,7,18,9,184,0,3,98,0,1816,0,34,8,160,1,2182,2,1,433,16,21,31,15,30,0,3,6,2,269,71,33,0,17,28,14,0,1,1,12,10,429,25,308,2,63,19,5,0,0,0,4,9,0,0,72,48,10,3,0,12,0,22,73,0,20,21,48,0,52,3,0,0,997,0,0,0
dJf5s0-KsPM,555,45,0,1,0,5,2,0,1,0,0,0,0,0,2,0,0,5,0,197,2,22,4,0,2,23,3,0,1,0,0,0,0,0,1,18,0,0,0,0,0,1,0,0,1,0,42,0,0,1,1,0,98,0,0,5,0,0,1,0,0,0,0,1,0,18,2,1,0,4,3,1,0,0,1,2,0,9,0,2,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,0,3,0,0,7,0,0,0,0,0,1,0,0,0,48,0,0,0
HCcACf6enxM,405,34,0,1,3,1,1,0,0,0,0,0,0,0,1,0,1,3,0,97,0,8,0,0,0,2,0,0,0,0,1,0,0,0,3,10,0,0,0,0,0,10,0,0,0,0,19,0,0,0,6,0,185,0,0,1,0,0,0,0,0,0,0,0,0,7,1,1,0,1,2,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,13,0,0,0
__gCkerTRJY,911,37,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,112,0,12,2,0,0,14,1,0,0,0,1,0,0,0,1,16,0,0,0,0,0,1,0,0,0,0,66,0,0,0,1,0,600,0,0,5,3,0,0,0,0,0,1,0,0,14,0,1,0,1,1,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,35,0,0,0
ocCo3jKj8yI,4694,87,0,1,9,30,15,3,11,1,4,2,0,0,18,4,7,10,2,1590,4,106,17,0,8,186,30,0,1,0,5,1,0,0,6,126,0,3,1,3,2,36,0,0,9,0,263,0,4,2,3,0,1196,1,1,43,3,0,7,0,0,0,4,2,8,130,6,54,0,6,7,14,0,0,0,3,2,111,3,95,0,2,7,12,0,0,0,7,5,0,0,18,16,5,3,0,1,0,8,42,0,3,4,7,0,7,1,0,0,267,0,0,1
xw2ybzfOfLo,183,26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,75,0,4,1,1,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,17,0,1,1,0,15,0,0,0,1,0,19,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,14,0,0,0
KReeCbW8D6I,3573,54,0,3,5,7,0,0,0,0,0,0,0,0,0,2,3,19,0,538,1,18,6,1,0,31,14,0,0,0,2,0,0,0,9,33,0,3,1,1,0,9,0,0,3,0,154,0,29,0,46,0,2386,0,0,21,2,1,4,1,0,0,0,0,0,44,4,7,0,0,3,1,0,1,0,5,0,6,2,0,0,10,2,3,0,0,0,0,0,0,0,6,4,0,0,0,6,0,1,1,0,0,0,1,0,15,0,0,0,70,0,0,0
3Ym08pVITbg,1707,71,0,3,2,31,19,2,0,3,0,0,0,0,8,3,5,13,2,745,1,32,14,3,0,31,21,0,1,0,1,0,0,0,17,27,0,1,3,9,4,8,0,2,7,0,112,0,13,1,10,0,90,1,0,27,6,3,4,0,0,0,0,1,0,29,1,6,0,3,5,12,0,0,1,7,0,22,2,9,1,0,5,3,0,0,0,1,0,0,0,10,8,1,0,0,2,0,1,83,0,1,0,0,0,2,1,0,0,179,0,0,0
KhQ_xVxpqG8,402,35,0,0,1,60,2,0,0,1,0,1,0,0,3,0,0,2,0,133,0,3,1,0,4,3,5,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,1,0,42,0,0,0,0,0,70,0,0,5,0,0,1,0,0,0,0,0,0,6,0,1,0,2,1,0,0,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,26,0,0,0
D4SEVu4_Ko0,9532,91,0,35,19,317,15,7,9,7,8,8,0,0,20,7,17,87,3,3468,15,401,108,6,43,309,75,0,8,0,9,2,0,0,78,342,0,12,6,31,11,55,0,2,49,0,510,0,49,8,30,0,1079,6,1,109,16,4,40,6,10,0,3,4,5,309,16,61,0,19,37,19,0,2,0,53,26,96,18,112,5,9,20,13,0,0,0,3,12,0,0,61,33,3,0,0,52,0,13,226,0,18,10,33,0,141,8,0,0,523,0,0,1
qPPWvnv1iDk,4506,82,0,3,8,35,22,7,18,2,0,1,0,0,11,2,8,21,2,2119,7,83,17,1,4,171,39,0,2,0,1,1,0,0,16,152,0,1,0,0,3,22,0,1,20,0,315,0,6,6,15,0,256,0,6,71,7,3,4,0,0,0,12,5,13,143,5,5,0,10,19,19,0,1,0,17,2,53,3,197,2,5,3,10,0,0,0,0,23,0,0,26,6,3,1,0,1,0,1,102,0,3,10,2,0,5,1,0,0,269,0,0,0
FEJ-XTw83yI,336,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,106,1,6,3,1,0,17,2,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2,0,0,0,0,72,0,0,0,0,0,63,0,0,5,0,0,2,0,0,0,0,0,0,7,0,1,0,1,2,1,0,0,0,1,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0
wdpjkpU9vng,804,57,0,0,2,15,1,1,1,0,0,2,0,0,1,4,0,12,1,362,3,15,4,1,1,10,5,0,0,0,1,0,0,0,1,27,0,0,0,0,1,21,0,0,6,0,31,0,2,0,1,0,135,0,1,6,0,0,5,0,0,0,0,2,0,19,2,6,0,0,2,2,0,0,0,1,0,6,0,13,0,1,1,2,0,0,0,0,1,0,0,8,7,0,0,0,2,0,1,2,0,0,1,5,0,2,0,0,0,28,0,0,0
kMf9fvNIFS4,945,46,0,0,2,5,1,0,0,1,2,1,0,0,0,0,1,6,0,176,0,17,0,2,2,11,6,0,0,0,0,0,0,0,6,16,0,3,0,1,0,2,0,0,2,0,32,0,3,0,13,0,529,0,0,7,0,0,1,0,0,0,1,1,0,23,1,0,0,0,3,0,0,0,0,1,1,4,0,2,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,2,0,0,0,3,0,0,0,36,0,0,0
IBH3DRaYdYA,4392,86,0,2,5,66,1,1,2,2,3,15,0,0,6,7,5,15,2,1890,11,448,17,3,11,52,13,0,0,0,5,3,0,0,11,54,0,5,1,7,7,43,0,1,38,0,200,0,4,3,12,0,769,1,1,31,3,2,8,7,1,0,2,1,2,59,3,4,0,5,4,11,0,1,0,2,5,102,9,66,5,14,2,4,0,0,0,1,4,0,0,25,16,2,0,0,5,0,5,29,0,1,3,13,0,13,0,0,0,144,0,0,0
V3Ly4ENG0SE,206,33,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,88,0,6,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,1,0,8,0,0,0,3,0,13,0,0,3,0,0,0,1,0,0,0,0,0,4,5,0,0,0,3,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,20,0,0,0
CjkB699HuWM,155,29,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,49,0,3,1,0,2,10,1,0,0,0,1,1,0,0,0,16,0,0,0,4,0,5,0,0,0,0,10,0,0,0,0,0,14,0,1,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,0,0,0
WAfrm5538_k,5250,72,0,2,4,17,3,0,0,3,1,6,0,0,40,8,3,34,2,3158,7,77,14,5,2,62,20,0,2,0,4,0,0,0,5,34,0,4,1,3,0,83,0,3,22,0,99,0,0,1,3,0,1090,1,0,34,3,2,5,1,0,0,0,0,0,18,36,19,0,3,13,3,0,1,0,12,0,25,4,4,1,0,8,4,0,0,0,0,0,0,0,9,6,0,0,0,5,0,22,5,0,0,1,1,0,32,0,0,0,118,0,0,0
P1LFWVEGpSk,9835,81,0,6,8,270,3,0,0,2,4,10,0,0,27,5,20,189,0,6207,20,424,35,54,24,77,65,0,3,0,9,0,0,0,22,21,0,17,0,13,6,91,0,3,66,0,438,0,11,0,9,0,575,2,0,73,14,4,11,9,9,0,1,1,0,21,31,36,0,7,61,18,0,1,0,29,6,83,17,7,11,5,17,45,0,0,0,2,0,0,0,14,23,1,0,0,18,0,60,16,0,2,0,15,0,17,1,0,0,346,0,0,1
GTGdRFRabDo,10367,93,0,2,21,150,80,31,95,3,15,11,0,0,25,7,12,85,2,3796,11,197,65,16,43,322,63,0,2,0,3,1,0,0,16,276,0,34,7,10,11,85,0,1,37,0,531,0,16,57,7,2,1030,6,22,94,10,5,16,10,2,0,39,8,50,281,21,124,0,23,18,14,0,0,1,52,5,128,23,765,11,4,10,19,0,0,0,19,73,0,0,53,45,5,7,0,8,0,144,295,0,5,39,15,0,4,2,0,0,565,0,0,0
7VedDYFzSPM,211,30,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,56,0,7,0,0,0,6,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,7,0,0,1,1,0,73,0,0,3,0,0,1,0,0,0,0,0,0,5,1,2,0,0,0,2,0,0,0,0,0,6,0,6,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
zS1jKIsAOmM,11191,94,0,5,18,15,21,3,10,18,9,11,0,0,155,26,29,279,1,5606,16,427,35,40,2,224,90,0,8,0,18,2,0,0,10,65,0,14,3,11,5,361,0,3,105,0,646,0,10,2,33,0,881,3,1,79,9,6,22,5,8,0,3,9,4,86,139,77,0,18,42,33,0,2,1,89,1,112,12,92,20,34,20,50,0,0,0,10,5,0,0,51,85,2,0,0,128,0,82,24,0,6,5,1,0,31,11,0,0,405,0,0,2
fxiGS3jAaco,212,28,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0,62,0,1,2,0,0,12,1,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,27,0,0,0,0,0,47,0,0,3,1,0,0,0,0,0,0,0,0,12,0,1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
2OGtJXeH6LQ,12886,90,0,1,25,56,17,18,24,2,5,22,0,0,99,6,17,120,3,6055,32,839,29,6,19,224,84,0,16,0,57,0,0,0,22,252,0,3,2,16,10,62,0,7,54,0,678,0,12,45,15,1,1370,1,4,126,13,5,33,6,1,0,10,2,13,247,40,23,0,20,38,22,0,9,0,11,1,235,8,617,0,17,23,8,0,0,0,0,35,0,0,31,14,1,2,0,13,0,18,86,0,3,22,4,0,24,0,0,0,650,0,0,1
ihLXRuhaFqU,1034,58,0,1,1,2,0,0,0,0,1,0,0,0,6,0,3,14,0,473,2,15,2,1,0,32,15,0,0,0,0,0,0,0,1,23,0,6,2,0,1,8,0,0,4,0,51,0,1,0,2,0,197,0,0,19,2,1,1,2,0,0,0,0,1,17,2,15,0,2,3,1,0,1,0,10,0,5,2,3,0,0,1,14,0,0,0,1,1,0,0,6,2,2,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,42,0,0,0
Wb2MKdcGcaQ,5820,73,0,6,12,11,5,0,0,0,3,0,0,0,28,10,9,45,3,3676,5,151,15,5,3,54,35,0,1,0,0,0,0,0,34,23,0,19,0,13,7,69,0,1,44,0,241,0,11,1,26,0,674,0,0,52,2,0,8,1,0,0,0,1,0,16,21,21,0,9,16,6,0,0,0,20,0,54,6,5,4,5,6,13,0,0,0,2,0,0,0,15,11,1,0,0,11,0,18,9,0,1,0,3,0,16,1,0,0,183,0,0,0
