youtube_id,total_comments,total_languages,undetected_languages,af,am,ar,az,be,bg,bn,bs,ca,ceb,co,cs,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gd,gl,gu,ha,haw,he,hi,hmn,hr,ht,hu,hy,id,ig,is,it,iw,ja,jw,ka,kk,km,kn,ko,ku,ky,la,lb,lo,lt,lv,mg,mi,mk,ml,mn,mr,ms,mt,my,ne,nl,no,ny,or,pa,pl,ps,pt,ro,ru,rw,si,sk,sl,sm,sn,so,sq,sr,st,su,sv,sw,ta,te,tg,th,tk,tl,tr,tt,ug,uk,ur,uz,vi,xh,yi,yo,zh-cn,zh-tw,zu
W_jWnzWdRrg,1008,28,3423,0,0,1,1,0,0,4,0,0,0,0,6,0,13,20,0,1017,0,44,12,0,0,42,28,0,0,0,0,0,0,0,2,34,0,0,0,0,0,6,0,0,8,0,42,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,14,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PIK-4fCV0p4,873,22,2486,0,0,1,1,0,0,0,0,0,0,0,5,0,2,13,0,1214,0,30,2,0,0,47,11,0,0,0,0,0,0,0,0,33,0,0,0,1,0,1,0,0,7,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5bD6mZ7swxU,136,19,573,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,212,0,9,5,0,0,7,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO_uf_14eOk,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UN4t5bjEQvA,1037,19,4322,0,0,0,2,0,0,0,0,1,0,0,10,0,12,27,0,1242,0,32,2,0,0,32,34,0,0,0,0,0,0,0,0,34,0,0,0,0,0,6,0,0,19,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CScG1UxY9DI,187,12,688,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,288,0,9,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LkwXCbSSeP0,476,21,1668,0,0,0,0,0,0,0,0,0,0,0,4,0,6,7,1,383,0,14,5,0,0,16,9,0,0,0,0,0,0,0,1,15,0,0,0,1,0,1,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7eAn0gvq8k,255,13,593,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,252,0,7,0,1,0,19,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJEWFKFR5Gs,69,10,187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,41,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j4Bk7F4_KVo,19511,35,67668,0,0,1,9,0,0,4,0,0,0,0,419,0,258,1560,3,32216,0,692,84,6,0,292,831,0,0,0,0,0,0,0,8,28,0,0,0,1,0,221,0,0,410,0,351,0,0,0,0,0,7,0,0,0,0,0,273,2,0,0,0,0,0,0,0,154,0,0,95,8,0,0,0,72,0,38,40,5,0,0,10,48,0,0,0,0,0,0,0,159,0,0,2,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
SJGtP0eiT-Q,4234,29,11237,0,0,2,4,0,0,5,0,0,0,0,45,0,14,122,4,5943,0,160,33,1,0,338,151,0,0,0,0,0,0,0,0,362,0,0,0,0,0,18,0,0,63,0,251,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,0,16,0,0,0,0,22,0,5,8,4,0,0,2,1,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
mIhYpY2DmrQ,324,16,755,0,0,0,0,0,0,0,0,0,0,0,10,0,2,6,0,260,0,7,0,0,0,20,9,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w0FkoVriWCg,4649,26,17960,0,0,1,0,0,0,0,0,0,0,0,86,0,59,224,6,9703,0,191,15,2,0,39,248,0,0,0,0,0,0,0,1,24,0,0,0,0,0,19,0,0,83,0,215,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,28,0,0,27,1,0,0,0,63,0,41,5,0,0,0,0,15,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nF1zZIETE5k,12166,39,49194,0,0,9,5,0,0,2,0,0,0,0,56,0,49,515,8,15945,0,548,70,9,0,117,325,0,0,0,0,0,0,0,1,75,0,0,0,1,0,66,0,0,260,0,706,0,0,0,0,0,8,0,0,0,0,0,26,7,0,0,0,2,0,0,0,66,0,0,65,4,0,0,4,69,0,48,15,10,0,0,4,19,0,0,0,1,0,0,0,96,0,2,1,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
gExhbUo61n0,1762,27,6168,0,0,1,0,0,0,5,0,0,0,0,12,0,7,64,0,2445,0,84,4,0,0,118,57,0,0,0,0,0,0,0,0,115,0,0,0,1,0,5,0,0,21,0,52,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,9,0,0,0,1,15,0,6,4,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
EV-SV9YzRdQ,3166,26,9321,0,0,0,1,0,0,5,0,0,0,0,25,0,14,310,0,3524,0,132,6,2,0,114,105,0,0,0,0,0,0,0,6,136,0,0,0,1,0,2,0,0,45,0,104,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,19,0,0,0,0,17,0,6,7,0,0,0,0,4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mjDCGPKdE7k,510,22,1279,0,0,1,1,0,0,2,0,0,0,0,10,0,1,12,1,543,0,28,2,0,0,29,13,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,6,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afUKyuYkqSI,2599,31,9157,0,0,1,0,0,0,6,0,1,0,0,38,0,11,81,1,2662,0,87,29,0,0,104,63,0,0,0,0,0,0,0,5,81,0,0,0,7,0,10,0,0,28,0,109,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,126,0,0,8,0,0,0,1,18,0,2,3,1,0,0,1,23,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
iQaGCYjaMPc,364,19,1211,0,0,0,0,0,0,2,0,0,0,0,17,0,6,18,0,530,0,6,2,0,0,11,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TIbItS4-4bQ,2832,27,8084,0,0,1,0,0,0,2,0,0,0,0,28,0,15,77,6,4140,0,140,12,0,0,216,117,0,0,0,0,0,0,0,0,227,0,0,0,0,0,2,0,0,39,0,91,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19,0,0,13,0,0,0,0,29,0,7,9,1,0,0,2,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
aN-HGi_36zY,1604,27,3714,0,0,2,0,0,0,2,0,0,0,0,40,0,10,57,0,1938,0,57,7,3,0,27,25,0,0,0,0,0,0,0,0,16,0,0,0,1,0,10,0,0,22,0,92,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,9,0,0,6,1,0,0,0,7,0,3,5,0,0,0,3,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F4d52OxVYFY,6169,29,17934,0,0,3,1,0,0,5,0,0,0,0,29,0,26,157,1,8741,0,200,16,5,0,622,202,0,0,0,0,0,0,0,0,751,0,0,0,0,0,14,0,0,61,0,253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,0,0,35,1,0,0,0,28,0,4,232,3,0,0,1,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
wBb_E_xG61s,284,14,684,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,0,213,0,8,0,0,0,22,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11YKiu3zH4Q,1830,24,6809,0,0,0,0,0,0,2,0,0,0,0,15,0,14,56,1,2056,0,67,25,0,0,74,48,0,0,0,0,0,0,0,0,44,0,0,0,1,0,11,0,0,28,0,63,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,9,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KPd7fKJFwHE,4205,33,14169,0,0,4,6,0,0,2,0,0,0,0,81,0,37,311,5,8802,0,259,20,2,0,51,171,0,0,0,0,0,0,0,6,15,0,0,0,1,0,30,0,0,60,0,127,0,0,0,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,0,0,28,0,0,39,0,0,0,0,80,0,14,20,1,0,0,6,34,0,0,0,0,0,0,0,46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9_QeHbvkszc,1205,27,4788,0,0,0,2,0,0,3,0,0,0,0,13,0,53,46,2,1486,0,55,13,0,0,60,32,0,0,0,0,0,0,0,0,45,0,0,0,1,0,20,0,0,13,0,47,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,7,0,0,0,0,3,0,1,5,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
mKAqbsvN_uw,558,19,1908,0,0,0,0,0,0,2,0,0,0,0,17,0,4,38,3,601,0,19,0,0,0,14,22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,13,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TpO4r0mL8ac,14302,36,38218,0,0,23,10,0,0,5,0,2,0,0,66,0,144,825,5,22866,0,622,76,3,0,144,511,0,0,0,0,0,0,0,5,35,0,0,0,11,0,96,0,0,422,0,278,0,0,0,0,0,2,0,0,0,0,0,345,5,0,0,0,0,0,0,0,74,0,0,72,4,0,0,8,76,0,23,50,1,0,0,4,17,0,0,0,0,0,0,0,117,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
ERl_J3b_ejI,11059,35,22882,0,0,25,1,0,0,8,0,0,0,0,95,0,53,226,2,11396,0,398,32,2,0,865,206,0,0,0,0,0,0,0,3,819,0,0,0,4,0,31,0,0,117,0,458,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,0,60,1,0,0,0,48,0,11,25,1,0,0,6,4,0,0,0,0,0,0,0,27,0,0,1,0,1,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0
FMb2EeNQSUQ,18109,35,82859,0,0,10,4,0,0,36,0,0,0,0,184,0,145,731,3,32851,0,1383,85,12,0,432,695,0,0,0,0,0,0,0,2,421,0,0,0,11,0,93,0,0,519,0,3436,0,0,0,0,0,10,0,0,0,0,0,33,1,0,0,0,0,0,0,0,125,0,0,120,0,0,0,1,69,0,72,205,16,0,0,13,32,0,0,0,1,0,0,0,130,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
dJf5s0-KsPM,555,19,1457,0,0,0,0,0,0,0,0,0,0,0,2,0,2,16,0,484,0,17,1,1,0,29,7,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,5,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCcACf6enxM,405,18,1320,0,0,0,0,0,0,3,0,0,0,0,4,0,6,10,0,281,0,16,0,0,0,15,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
__gCkerTRJY,911,18,2929,0,0,0,0,0,0,1,0,0,0,0,3,0,1,10,0,426,0,10,2,1,0,43,2,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ocCo3jKj8yI,4694,31,16455,0,0,4,2,0,0,8,0,0,0,0,37,0,28,112,3,4240,0,136,36,2,0,258,103,0,0,0,0,0,0,0,0,301,0,0,0,4,0,25,0,0,63,0,182,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,24,0,0,18,1,0,0,0,27,0,90,5,1,0,0,1,20,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
xw2ybzfOfLo,183,16,891,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,0,393,0,5,5,0,0,17,11,0,0,0,0,0,0,0,0,12,0,0,0,0,0,14,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KReeCbW8D6I,3573,27,15135,0,0,0,1,0,0,3,0,1,0,0,6,0,39,50,4,2365,0,69,4,4,0,112,92,0,0,0,0,0,0,0,1,89,0,0,0,0,0,10,0,0,18,0,89,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,22,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Ym08pVITbg,1707,25,4641,0,0,1,0,0,0,1,0,0,0,0,19,0,14,64,0,2583,0,41,8,2,0,63,55,0,0,0,0,0,0,0,0,63,0,0,0,0,0,5,0,0,18,0,60,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,14,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KhQ_xVxpqG8,402,18,1201,0,0,2,0,0,0,1,0,0,0,0,9,0,1,9,0,300,0,5,1,0,0,12,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D4SEVu4_Ko0,9532,33,26696,0,0,9,1,0,0,13,0,0,0,0,69,0,39,234,8,11404,0,356,38,3,0,605,257,0,0,0,0,0,0,0,2,590,0,0,0,4,0,23,0,0,112,0,318,0,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0,0,0,0,0,75,0,0,59,1,0,0,1,54,0,17,27,11,0,0,2,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
qPPWvnv1iDk,4506,32,13295,0,0,3,4,0,0,4,0,0,0,0,43,0,14,116,3,5078,0,177,50,2,0,270,135,0,0,0,0,1,0,0,0,309,0,0,0,1,0,7,0,0,57,0,214,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,18,0,0,16,0,0,0,2,20,0,21,8,5,0,0,1,0,0,0,0,0,0,0,0,40,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
FEJ-XTw83yI,336,14,891,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,265,0,9,0,0,0,18,7,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wdpjkpU9vng,804,24,2598,0,0,0,0,0,0,1,0,0,0,0,7,0,3,56,2,903,0,25,2,0,0,32,20,0,0,0,0,0,0,0,0,43,0,0,0,3,0,7,0,0,9,0,40,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,3,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kMf9fvNIFS4,945,18,3631,0,0,0,0,0,0,2,0,0,0,0,4,0,1,24,0,574,0,29,0,0,0,39,32,0,0,0,0,0,0,0,0,33,0,0,0,0,0,5,0,0,12,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,6,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBH3DRaYdYA,4392,33,24894,0,0,4,4,0,0,14,0,0,0,0,21,0,45,295,6,7735,0,609,25,6,0,159,150,0,0,0,0,0,0,0,4,107,0,0,0,3,0,19,0,0,143,0,412,0,0,0,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,0,37,0,0,33,0,0,0,0,45,0,29,29,1,0,0,5,11,0,0,0,1,0,0,0,120,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
V3Ly4ENG0SE,206,18,534,0,0,0,1,0,0,0,0,0,0,0,3,0,2,4,1,217,0,6,0,0,0,14,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CjkB699HuWM,155,10,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,89,0,3,0,0,0,12,6,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAfrm5538_k,5250,34,24115,0,0,3,1,0,0,13,0,0,0,0,220,0,67,386,42,9639,0,319,24,5,0,150,170,0,0,0,0,0,0,0,20,71,0,0,0,3,0,43,0,0,182,0,153,0,1,0,0,0,2,0,0,0,0,0,16,3,0,0,0,0,0,0,0,20,0,0,36,1,0,0,1,105,0,68,35,0,0,0,3,12,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P1LFWVEGpSk,9835,36,32617,0,0,12,5,0,0,3,0,0,0,0,101,1,112,1053,18,18600,0,668,31,6,0,122,526,0,0,0,0,0,0,0,8,44,0,0,0,3,0,49,0,0,208,0,377,0,0,0,0,0,4,0,0,0,0,0,55,1,0,0,0,0,0,0,0,44,0,0,89,3,0,0,1,134,0,19,39,0,0,0,11,130,0,0,0,2,0,0,0,86,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GTGdRFRabDo,10367,35,35216,0,0,2,3,0,0,19,0,0,0,0,117,0,55,247,7,11599,0,278,252,6,0,716,206,0,0,0,0,0,0,0,0,649,0,0,0,11,0,52,0,0,174,0,419,0,0,0,0,0,3,0,0,0,0,0,9,4,0,0,0,0,0,2,0,63,0,0,28,1,0,0,3,258,0,12,29,6,0,0,2,80,0,0,0,0,0,0,0,45,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
7VedDYFzSPM,211,15,796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,215,0,11,2,0,0,13,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zS1jKIsAOmM,11191,35,33328,0,0,2,2,0,0,47,0,0,0,0,291,0,77,694,3,18582,0,462,50,57,0,312,349,0,0,0,0,0,0,0,4,152,0,0,0,2,0,97,0,0,217,0,462,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,1,0,59,0,0,55,1,0,0,1,137,0,31,33,3,0,1,3,44,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
fxiGS3jAaco,212,11,627,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,156,0,4,0,0,0,16,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OGtJXeH6LQ,12886,37,58597,0,0,2,4,0,0,34,0,0,0,0,280,0,282,995,1,19853,0,775,189,3,0,734,767,0,0,0,0,0,0,0,11,563,0,0,0,1,0,35,0,0,322,0,363,0,0,0,0,0,19,0,0,0,0,0,27,3,0,0,0,0,0,5,0,55,0,0,60,3,0,1,2,131,0,32,34,11,0,0,1,8,0,0,0,0,0,0,0,130,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
ihLXRuhaFqU,1034,23,2834,0,0,0,0,0,0,1,0,0,0,0,28,0,7,29,2,1250,0,26,2,0,0,48,50,0,0,0,0,0,0,0,7,51,0,0,0,0,0,3,0,0,13,0,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,1,18,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wb2MKdcGcaQ,5820,33,22009,0,0,1,8,0,0,3,0,0,0,0,67,0,65,350,1,13125,0,296,27,2,0,156,359,0,0,0,0,0,0,0,9,57,0,0,0,3,0,45,0,0,163,0,320,0,0,0,0,0,5,0,0,0,0,0,23,1,0,0,0,0,0,0,0,62,0,0,35,3,0,0,0,72,0,30,26,0,0,0,1,9,0,0,0,0,0,0,0,98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5KmfwvR1Xsc,17007,40,41789,0,0,18,4,0,0,10,0,0,0,0,121,1,64,568,7,14815,0,712,94,10,0,436,239,0,0,0,0,1,0,0,6,480,0,0,0,6,0,49,0,0,125,0,1531,0,0,0,0,3,9,0,0,0,0,0,48,2,0,0,0,0,0,1,0,116,0,0,104,5,0,0,7,53,0,27,48,2,0,0,10,36,0,0,0,0,0,0,0,134,0,2,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
JPKiAdO8lg0,608,13,2190,0,0,0,0,0,0,4,0,0,0,0,1,0,0,10,0,235,0,6,0,0,0,28,7,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
