video_id,language,comment_count,percentage,total_comments,total_languages
5bocmq9IWh0,fi,325,1.63,19947,37
5bocmq9IWh0,cs,275,1.38,19947,37
5bocmq9IWh0,id,271,1.36,19947,37
5bocmq9IWh0,sv,190,0.95,19947,37
5bocmq9IWh0,da,185,0.93,19947,37
5bocmq9IWh0,pl,148,0.74,19947,37
5bocmq9IWh0,et,142,0.71,19947,37
5bocmq9IWh0,nl,129,0.65,19947,37
5bocmq9IWh0,mt,99,0.5,19947,37
5bocmq9IWh0,sl,88,0.44,19947,37
5bocmq9IWh0,ro,68,0.34,19947,37
5bocmq9IWh0,pt,53,0.27,19947,37
5bocmq9IWh0,lt,48,0.24,19947,37
5bocmq9IWh0,bn,40,0.2,19947,37
5bocmq9IWh0,hi,31,0.16,19947,37
5bocmq9IWh0,no,14,0.07,19947,37
5bocmq9IWh0,eu,13,0.07,19947,37
5bocmq9IWh0,he,11,0.06,19947,37
5bocmq9IWh0,hu,9,0.05,19947,37
5bocmq9IWh0,tr,8,0.04,19947,37
5bocmq9IWh0,ru,7,0.04,19947,37
5bocmq9IWh0,sk,6,0.03,19947,37
5bocmq9IWh0,ar,5,0.03,19947,37
5bocmq9IWh0,az,5,0.03,19947,37
5bocmq9IWh0,ko,4,0.02,19947,37
5bocmq9IWh0,el,3,0.02,19947,37
5bocmq9IWh0,te,2,0.01,19947,37
5bocmq9IWh0,ca,1,0.01,19947,37
5bocmq9IWh0,cy,1,0.01,19947,37
5bocmq9IWh0,lv,1,0.01,19947,37
5bocmq9IWh0,th,1,0.01,19947,37
Le8AQwEdQZg,en,905,119.87,755,18
Le8AQwEdQZg,fi,63,8.34,755,18
Le8AQwEdQZg,de,57,7.55,755,18
Le8AQwEdQZg,hi,56,7.42,755,18
Le8AQwEdQZg,fr,35,4.64,755,18
Le8AQwEdQZg,es,30,3.97,755,18
Le8AQwEdQZg,ja,28,3.71,755,18
Le8AQwEdQZg,it,14,1.85,755,18
Le8AQwEdQZg,cs,8,1.06,755,18
Le8AQwEdQZg,pl,7,0.93,755,18
Le8AQwEdQZg,da,4,0.53,755,18
Le8AQwEdQZg,sv,3,0.4,755,18
Le8AQwEdQZg,et,2,0.26,755,18
Le8AQwEdQZg,az,1,0.13,755,18
Le8AQwEdQZg,mt,1,0.13,755,18
Le8AQwEdQZg,nl,1,0.13,755,18
Le8AQwEdQZg,ro,1,0.13,755,18
Le8AQwEdQZg,tr,1,0.13,755,18
B0liskgil5Q,en,622,55.94,1112,18
B0liskgil5Q,hi,65,5.85,1112,18
B0liskgil5Q,fi,52,4.68,1112,18
B0liskgil5Q,de,26,2.34,1112,18
B0liskgil5Q,ja,20,1.8,1112,18
B0liskgil5Q,fr,10,0.9,1112,18
B0liskgil5Q,es,8,0.72,1112,18
B0liskgil5Q,sv,5,0.45,1112,18
B0liskgil5Q,mt,4,0.36,1112,18
B0liskgil5Q,nl,4,0.36,1112,18
B0liskgil5Q,cs,3,0.27,1112,18
B0liskgil5Q,pl,3,0.27,1112,18
B0liskgil5Q,da,2,0.18,1112,18
B0liskgil5Q,it,2,0.18,1112,18
B0liskgil5Q,id,1,0.09,1112,18
B0liskgil5Q,lt,1,0.09,1112,18
B0liskgil5Q,no,1,0.09,1112,18
B0liskgil5Q,ro,1,0.09,1112,18
qyr13Idynm4,en,12739,160.79,7923,31
qyr13Idynm4,hi,582,7.35,7923,31
qyr13Idynm4,fi,555,7.0,7923,31
qyr13Idynm4,es,378,4.77,7923,31
qyr13Idynm4,de,296,3.74,7923,31
qyr13Idynm4,ja,280,3.53,7923,31
qyr13Idynm4,fr,254,3.21,7923,31
qyr13Idynm4,it,159,2.01,7923,31
qyr13Idynm4,ro,120,1.51,7923,31
qyr13Idynm4,cs,102,1.29,7923,31
qyr13Idynm4,da,80,1.01,7923,31
qyr13Idynm4,pl,69,0.87,7923,31
qyr13Idynm4,mt,68,0.86,7923,31
qyr13Idynm4,sv,59,0.74,7923,31
qyr13Idynm4,nl,48,0.61,7923,31
qyr13Idynm4,id,37,0.47,7923,31
qyr13Idynm4,pt,33,0.42,7923,31
qyr13Idynm4,tr,26,0.33,7923,31
qyr13Idynm4,el,22,0.28,7923,31
qyr13Idynm4,et,19,0.24,7923,31
qyr13Idynm4,bn,15,0.19,7923,31
qyr13Idynm4,he,11,0.14,7923,31
qyr13Idynm4,az,10,0.13,7923,31
qyr13Idynm4,sl,9,0.11,7923,31
qyr13Idynm4,eu,4,0.05,7923,31
qyr13Idynm4,hu,4,0.05,7923,31
qyr13Idynm4,lt,3,0.04,7923,31
qyr13Idynm4,ko,2,0.03,7923,31
qyr13Idynm4,ru,2,0.03,7923,31
qyr13Idynm4,sk,2,0.03,7923,31
qyr13Idynm4,th,1,0.01,7923,31
NSGsLxzceWE,en,448,120.43,372,20
NSGsLxzceWE,fi,23,6.18,372,20
NSGsLxzceWE,de,21,5.65,372,20
NSGsLxzceWE,hi,21,5.65,372,20
NSGsLxzceWE,ja,13,3.49,372,20
NSGsLxzceWE,es,10,2.69,372,20
NSGsLxzceWE,fr,10,2.69,372,20
NSGsLxzceWE,it,9,2.42,372,20
NSGsLxzceWE,pl,7,1.88,372,20
NSGsLxzceWE,sv,6,1.61,372,20
NSGsLxzceWE,cs,3,0.81,372,20
NSGsLxzceWE,da,3,0.81,372,20
NSGsLxzceWE,pt,3,0.81,372,20
NSGsLxzceWE,az,1,0.27,372,20
NSGsLxzceWE,ca,1,0.27,372,20
NSGsLxzceWE,et,1,0.27,372,20
NSGsLxzceWE,hu,1,0.27,372,20
NSGsLxzceWE,mt,1,0.27,372,20
NSGsLxzceWE,nl,1,0.27,372,20
NSGsLxzceWE,ro,1,0.27,372,20
jmkUSg2LB_k,en,221,78.65,281,18
jmkUSg2LB_k,fi,22,7.83,281,18
jmkUSg2LB_k,hi,13,4.63,281,18
jmkUSg2LB_k,de,12,4.27,281,18
jmkUSg2LB_k,ja,11,3.91,281,18
jmkUSg2LB_k,fr,8,2.85,281,18
jmkUSg2LB_k,es,7,2.49,281,18
jmkUSg2LB_k,et,6,2.14,281,18
jmkUSg2LB_k,id,5,1.78,281,18
jmkUSg2LB_k,pl,4,1.42,281,18
jmkUSg2LB_k,cs,3,1.07,281,18
jmkUSg2LB_k,da,2,0.71,281,18
jmkUSg2LB_k,it,2,0.71,281,18
jmkUSg2LB_k,lt,1,0.36,281,18
jmkUSg2LB_k,nl,1,0.36,281,18
jmkUSg2LB_k,pt,1,0.36,281,18
jmkUSg2LB_k,ro,1,0.36,281,18
jmkUSg2LB_k,sv,1,0.36,281,18
JQ2vKqAQQVo,en,87716,115.97,75639,43
JQ2vKqAQQVo,de,3777,4.99,75639,43
JQ2vKqAQQVo,es,2701,3.57,75639,43
JQ2vKqAQQVo,it,1447,1.91,75639,43
JQ2vKqAQQVo,fr,1438,1.9,75639,43
JQ2vKqAQQVo,lt,1359,1.8,75639,43
JQ2vKqAQQVo,tr,1275,1.69,75639,43
JQ2vKqAQQVo,ja,1113,1.47,75639,43
JQ2vKqAQQVo,fi,1027,1.36,75639,43
JQ2vKqAQQVo,id,722,0.95,75639,43
JQ2vKqAQQVo,ar,674,0.89,75639,43
JQ2vKqAQQVo,nl,560,0.74,75639,43
JQ2vKqAQQVo,sv,542,0.72,75639,43
JQ2vKqAQQVo,pl,521,0.69,75639,43
JQ2vKqAQQVo,et,372,0.49,75639,43
JQ2vKqAQQVo,da,350,0.46,75639,43
JQ2vKqAQQVo,cs,309,0.41,75639,43
JQ2vKqAQQVo,ro,286,0.38,75639,43
JQ2vKqAQQVo,pt,253,0.33,75639,43
JQ2vKqAQQVo,mt,249,0.33,75639,43
JQ2vKqAQQVo,hi,135,0.18,75639,43
JQ2vKqAQQVo,sl,130,0.17,75639,43
JQ2vKqAQQVo,pa,64,0.08,75639,43
JQ2vKqAQQVo,eu,39,0.05,75639,43
JQ2vKqAQQVo,lv,36,0.05,75639,43
JQ2vKqAQQVo,sk,34,0.04,75639,43
JQ2vKqAQQVo,hu,32,0.04,75639,43
JQ2vKqAQQVo,no,28,0.04,75639,43
JQ2vKqAQQVo,ko,15,0.02,75639,43
JQ2vKqAQQVo,te,15,0.02,75639,43
JQ2vKqAQQVo,az,14,0.02,75639,43
JQ2vKqAQQVo,he,14,0.02,75639,43
JQ2vKqAQQVo,kn,6,0.01,75639,43
JQ2vKqAQQVo,ru,6,0.01,75639,43
JQ2vKqAQQVo,bn,5,0.01,75639,43
JQ2vKqAQQVo,si,4,0.01,75639,43
JQ2vKqAQQVo,el,3,0.0,75639,43
JQ2vKqAQQVo,or,2,0.0,75639,43
JQ2vKqAQQVo,cy,1,0.0,75639,43
JQ2vKqAQQVo,gu,1,0.0,75639,43
JQ2vKqAQQVo,ka,1,0.0,75639,43
JQ2vKqAQQVo,ta,1,0.0,75639,43
JQ2vKqAQQVo,vi,1,0.0,75639,43
vanOneiQXhI,en,42384,108.42,39093,39
vanOneiQXhI,ja,2779,7.11,39093,39
vanOneiQXhI,es,1658,4.24,39093,39
vanOneiQXhI,de,1555,3.98,39093,39
vanOneiQXhI,fr,985,2.52,39093,39
vanOneiQXhI,fi,560,1.43,39093,39
vanOneiQXhI,it,496,1.27,39093,39
vanOneiQXhI,hi,451,1.15,39093,39
vanOneiQXhI,da,341,0.87,39093,39
vanOneiQXhI,et,276,0.71,39093,39
vanOneiQXhI,sv,262,0.67,39093,39
vanOneiQXhI,mt,259,0.66,39093,39
vanOneiQXhI,cs,249,0.64,39093,39
vanOneiQXhI,nl,197,0.5,39093,39
vanOneiQXhI,pl,182,0.47,39093,39
vanOneiQXhI,id,164,0.42,39093,39
vanOneiQXhI,pt,154,0.39,39093,39
vanOneiQXhI,ro,124,0.32,39093,39
vanOneiQXhI,lt,89,0.23,39093,39
vanOneiQXhI,ar,75,0.19,39093,39
vanOneiQXhI,sl,71,0.18,39093,39
vanOneiQXhI,ru,46,0.12,39093,39
vanOneiQXhI,bn,35,0.09,39093,39
vanOneiQXhI,tr,26,0.07,39093,39
vanOneiQXhI,ko,22,0.06,39093,39
vanOneiQXhI,el,20,0.05,39093,39
vanOneiQXhI,eu,20,0.05,39093,39
vanOneiQXhI,hu,20,0.05,39093,39
vanOneiQXhI,sk,18,0.05,39093,39
vanOneiQXhI,he,15,0.04,39093,39
vanOneiQXhI,pa,13,0.03,39093,39
vanOneiQXhI,az,9,0.02,39093,39
vanOneiQXhI,lv,9,0.02,39093,39
vanOneiQXhI,no,6,0.02,39093,39
vanOneiQXhI,ca,2,0.01,39093,39
vanOneiQXhI,gu,2,0.01,39093,39
vanOneiQXhI,kn,2,0.01,39093,39
vanOneiQXhI,te,2,0.01,39093,39
vanOneiQXhI,th,1,0.0,39093,39
gZVj6qtGuq8,en,258,108.86,237,19
gZVj6qtGuq8,hi,10,4.22,237,19
gZVj6qtGuq8,ja,10,4.22,237,19
gZVj6qtGuq8,fi,9,3.8,237,19
gZVj6qtGuq8,es,8,3.38,237,19
gZVj6qtGuq8,fr,6,2.53,237,19
gZVj6qtGuq8,de,5,2.11,237,19
gZVj6qtGuq8,et,4,1.69,237,19
gZVj6qtGuq8,pl,3,1.27,237,19
gZVj6qtGuq8,cs,2,0.84,237,19
gZVj6qtGuq8,sv,2,0.84,237,19
gZVj6qtGuq8,da,1,0.42,237,19
gZVj6qtGuq8,hu,1,0.42,237,19
gZVj6qtGuq8,it,1,0.42,237,19
gZVj6qtGuq8,lt,1,0.42,237,19
gZVj6qtGuq8,mt,1,0.42,237,19
gZVj6qtGuq8,nl,1,0.42,237,19
gZVj6qtGuq8,pt,1,0.42,237,19
gZVj6qtGuq8,ro,1,0.42,237,19
gj696F1mnWU,en,841,161.11,522,26
gj696F1mnWU,fr,40,7.66,522,26
gj696F1mnWU,fi,33,6.32,522,26
gj696F1mnWU,de,31,5.94,522,26
gj696F1mnWU,es,25,4.79,522,26
gj696F1mnWU,hi,24,4.6,522,26
gj696F1mnWU,it,21,4.02,522,26
gj696F1mnWU,ja,21,4.02,522,26
gj696F1mnWU,sv,19,3.64,522,26
gj696F1mnWU,id,9,1.72,522,26
gj696F1mnWU,mt,9,1.72,522,26
gj696F1mnWU,cs,6,1.15,522,26
gj696F1mnWU,da,5,0.96,522,26
gj696F1mnWU,el,5,0.96,522,26
gj696F1mnWU,ro,4,0.77,522,26
gj696F1mnWU,nl,3,0.57,522,26
gj696F1mnWU,sl,3,0.57,522,26
gj696F1mnWU,hu,2,0.38,522,26
gj696F1mnWU,lt,2,0.38,522,26
gj696F1mnWU,pt,2,0.38,522,26
gj696F1mnWU,az,1,0.19,522,26
gj696F1mnWU,bn,1,0.19,522,26
gj696F1mnWU,et,1,0.19,522,26
gj696F1mnWU,he,1,0.19,522,26
gj696F1mnWU,pl,1,0.19,522,26
gj696F1mnWU,tr,1,0.19,522,26
Wwb-U41oLIc,en,669,106.36,629,22
Wwb-U41oLIc,fi,40,6.36,629,22
Wwb-U41oLIc,hi,30,4.77,629,22
Wwb-U41oLIc,fr,20,3.18,629,22
Wwb-U41oLIc,es,17,2.7,629,22
Wwb-U41oLIc,de,16,2.54,629,22
Wwb-U41oLIc,it,13,2.07,629,22
Wwb-U41oLIc,ja,11,1.75,629,22
Wwb-U41oLIc,sv,8,1.27,629,22
Wwb-U41oLIc,lt,7,1.11,629,22
Wwb-U41oLIc,cs,6,0.95,629,22
Wwb-U41oLIc,da,5,0.79,629,22
Wwb-U41oLIc,pl,3,0.48,629,22
Wwb-U41oLIc,bn,2,0.32,629,22
Wwb-U41oLIc,id,2,0.32,629,22
Wwb-U41oLIc,mt,2,0.32,629,22
Wwb-U41oLIc,nl,2,0.32,629,22
Wwb-U41oLIc,az,1,0.16,629,22
Wwb-U41oLIc,et,1,0.16,629,22
Wwb-U41oLIc,he,1,0.16,629,22
Wwb-U41oLIc,hu,1,0.16,629,22
Wwb-U41oLIc,ro,1,0.16,629,22
GwpSjRINEvQ,en,1103,61.59,1791,26
GwpSjRINEvQ,fi,89,4.97,1791,26
GwpSjRINEvQ,ja,70,3.91,1791,26
GwpSjRINEvQ,hi,63,3.52,1791,26
GwpSjRINEvQ,es,31,1.73,1791,26
GwpSjRINEvQ,cs,22,1.23,1791,26
GwpSjRINEvQ,de,20,1.12,1791,26
GwpSjRINEvQ,fr,19,1.06,1791,26
GwpSjRINEvQ,it,15,0.84,1791,26
GwpSjRINEvQ,et,11,0.61,1791,26
GwpSjRINEvQ,pl,9,0.5,1791,26
GwpSjRINEvQ,nl,7,0.39,1791,26
GwpSjRINEvQ,sv,7,0.39,1791,26
GwpSjRINEvQ,mt,4,0.22,1791,26
GwpSjRINEvQ,da,2,0.11,1791,26
GwpSjRINEvQ,ko,2,0.11,1791,26
GwpSjRINEvQ,ro,2,0.11,1791,26
GwpSjRINEvQ,ar,1,0.06,1791,26
GwpSjRINEvQ,az,1,0.06,1791,26
GwpSjRINEvQ,bn,1,0.06,1791,26
GwpSjRINEvQ,el,1,0.06,1791,26
GwpSjRINEvQ,he,1,0.06,1791,26
GwpSjRINEvQ,id,1,0.06,1791,26
GwpSjRINEvQ,lt,1,0.06,1791,26
GwpSjRINEvQ,lv,1,0.06,1791,26
GwpSjRINEvQ,pt,1,0.06,1791,26
85QMDY2NtBM,en,305,113.81,268,15
85QMDY2NtBM,es,10,3.73,268,15
85QMDY2NtBM,cs,9,3.36,268,15
85QMDY2NtBM,hi,8,2.99,268,15
85QMDY2NtBM,ja,8,2.99,268,15
85QMDY2NtBM,de,5,1.87,268,15
85QMDY2NtBM,fi,5,1.87,268,15
85QMDY2NtBM,fr,5,1.87,268,15
85QMDY2NtBM,sv,3,1.12,268,15
85QMDY2NtBM,da,2,0.75,268,15
85QMDY2NtBM,ro,2,0.75,268,15
85QMDY2NtBM,eu,1,0.37,268,15
85QMDY2NtBM,id,1,0.37,268,15
85QMDY2NtBM,ko,1,0.37,268,15
85QMDY2NtBM,ru,1,0.37,268,15
9wGh324xjyw,en,580,91.48,634,22
9wGh324xjyw,fi,26,4.1,634,22
9wGh324xjyw,de,25,3.94,634,22
9wGh324xjyw,ja,21,3.31,634,22
9wGh324xjyw,fr,19,3.0,634,22
9wGh324xjyw,hi,19,3.0,634,22
9wGh324xjyw,es,17,2.68,634,22
9wGh324xjyw,lt,13,2.05,634,22
9wGh324xjyw,cs,12,1.89,634,22
9wGh324xjyw,it,8,1.26,634,22
9wGh324xjyw,pl,7,1.1,634,22
9wGh324xjyw,sv,5,0.79,634,22
9wGh324xjyw,da,3,0.47,634,22
9wGh324xjyw,sl,3,0.47,634,22
9wGh324xjyw,et,2,0.32,634,22
9wGh324xjyw,ro,2,0.32,634,22
9wGh324xjyw,bn,1,0.16,634,22
9wGh324xjyw,el,1,0.16,634,22
9wGh324xjyw,id,1,0.16,634,22
9wGh324xjyw,mt,1,0.16,634,22
9wGh324xjyw,nl,1,0.16,634,22
9wGh324xjyw,pt,1,0.16,634,22
Od2LkPjLqHA,en,2407,111.08,2167,26
Od2LkPjLqHA,ja,85,3.92,2167,26
Od2LkPjLqHA,es,83,3.83,2167,26
Od2LkPjLqHA,de,64,2.95,2167,26
Od2LkPjLqHA,fi,38,1.75,2167,26
Od2LkPjLqHA,fr,38,1.75,2167,26
Od2LkPjLqHA,hi,34,1.57,2167,26
Od2LkPjLqHA,cs,32,1.48,2167,26
Od2LkPjLqHA,it,16,0.74,2167,26
Od2LkPjLqHA,da,14,0.65,2167,26
Od2LkPjLqHA,id,9,0.42,2167,26
Od2LkPjLqHA,pl,9,0.42,2167,26
Od2LkPjLqHA,et,8,0.37,2167,26
Od2LkPjLqHA,nl,8,0.37,2167,26
Od2LkPjLqHA,ro,6,0.28,2167,26
Od2LkPjLqHA,sv,5,0.23,2167,26
Od2LkPjLqHA,ar,2,0.09,2167,26
Od2LkPjLqHA,bn,2,0.09,2167,26
Od2LkPjLqHA,mt,2,0.09,2167,26
Od2LkPjLqHA,sk,2,0.09,2167,26
Od2LkPjLqHA,sl,2,0.09,2167,26
Od2LkPjLqHA,az,1,0.05,2167,26
Od2LkPjLqHA,eu,1,0.05,2167,26
Od2LkPjLqHA,ko,1,0.05,2167,26
Od2LkPjLqHA,ta,1,0.05,2167,26
Od2LkPjLqHA,tr,1,0.05,2167,26
zv9z0U_wqWQ,en,414,27.79,1490,22
zv9z0U_wqWQ,hi,70,4.7,1490,22
zv9z0U_wqWQ,fi,66,4.43,1490,22
zv9z0U_wqWQ,ja,32,2.15,1490,22
zv9z0U_wqWQ,de,11,0.74,1490,22
zv9z0U_wqWQ,es,11,0.74,1490,22
zv9z0U_wqWQ,it,9,0.6,1490,22
zv9z0U_wqWQ,cs,6,0.4,1490,22
zv9z0U_wqWQ,fr,5,0.34,1490,22
zv9z0U_wqWQ,sl,4,0.27,1490,22
zv9z0U_wqWQ,bn,3,0.2,1490,22
zv9z0U_wqWQ,pl,3,0.2,1490,22
zv9z0U_wqWQ,sv,3,0.2,1490,22
zv9z0U_wqWQ,az,2,0.13,1490,22
zv9z0U_wqWQ,et,2,0.13,1490,22
zv9z0U_wqWQ,nl,2,0.13,1490,22
zv9z0U_wqWQ,ro,2,0.13,1490,22
zv9z0U_wqWQ,ar,1,0.07,1490,22
zv9z0U_wqWQ,da,1,0.07,1490,22
zv9z0U_wqWQ,id,1,0.07,1490,22
zv9z0U_wqWQ,mt,1,0.07,1490,22
zv9z0U_wqWQ,tr,1,0.07,1490,22
w_jJ1hJXy8E,en,9133,134.05,6813,30
w_jJ1hJXy8E,de,668,9.8,6813,30
w_jJ1hJXy8E,fr,372,5.46,6813,30
w_jJ1hJXy8E,es,236,3.46,6813,30
w_jJ1hJXy8E,lt,232,3.41,6813,30
w_jJ1hJXy8E,ja,174,2.55,6813,30
w_jJ1hJXy8E,it,137,2.01,6813,30
w_jJ1hJXy8E,fi,119,1.75,6813,30
w_jJ1hJXy8E,cs,96,1.41,6813,30
w_jJ1hJXy8E,hi,51,0.75,6813,30
w_jJ1hJXy8E,nl,50,0.73,6813,30
w_jJ1hJXy8E,id,48,0.7,6813,30
w_jJ1hJXy8E,et,47,0.69,6813,30
w_jJ1hJXy8E,sv,38,0.56,6813,30
w_jJ1hJXy8E,da,37,0.54,6813,30
w_jJ1hJXy8E,pl,26,0.38,6813,30
w_jJ1hJXy8E,mt,22,0.32,6813,30
w_jJ1hJXy8E,bn,19,0.28,6813,30
w_jJ1hJXy8E,sl,15,0.22,6813,30
w_jJ1hJXy8E,ro,9,0.13,6813,30
w_jJ1hJXy8E,pt,7,0.1,6813,30
w_jJ1hJXy8E,ko,5,0.07,6813,30
w_jJ1hJXy8E,sk,5,0.07,6813,30
w_jJ1hJXy8E,he,3,0.04,6813,30
w_jJ1hJXy8E,ar,1,0.01,6813,30
w_jJ1hJXy8E,az,1,0.01,6813,30
w_jJ1hJXy8E,el,1,0.01,6813,30
w_jJ1hJXy8E,ru,1,0.01,6813,30
w_jJ1hJXy8E,th,1,0.01,6813,30
w_jJ1hJXy8E,tr,1,0.01,6813,30
MogSA-vstsA,en,3104,108.23,2868,29
MogSA-vstsA,de,393,13.7,2868,29
MogSA-vstsA,fi,156,5.44,2868,29
MogSA-vstsA,hi,119,4.15,2868,29
MogSA-vstsA,ja,111,3.87,2868,29
MogSA-vstsA,es,84,2.93,2868,29
MogSA-vstsA,fr,64,2.23,2868,29
MogSA-vstsA,cs,62,2.16,2868,29
MogSA-vstsA,it,20,0.7,2868,29
MogSA-vstsA,sv,20,0.7,2868,29
MogSA-vstsA,pt,17,0.59,2868,29
MogSA-vstsA,et,15,0.52,2868,29
MogSA-vstsA,tr,14,0.49,2868,29
MogSA-vstsA,da,11,0.38,2868,29
MogSA-vstsA,id,11,0.38,2868,29
MogSA-vstsA,pl,11,0.38,2868,29
MogSA-vstsA,ro,10,0.35,2868,29
MogSA-vstsA,nl,6,0.21,2868,29
MogSA-vstsA,lt,5,0.17,2868,29
MogSA-vstsA,mt,5,0.17,2868,29
MogSA-vstsA,el,3,0.1,2868,29
MogSA-vstsA,he,2,0.07,2868,29
MogSA-vstsA,sl,2,0.07,2868,29
MogSA-vstsA,az,1,0.03,2868,29
MogSA-vstsA,bn,1,0.03,2868,29
MogSA-vstsA,hu,1,0.03,2868,29
MogSA-vstsA,ru,1,0.03,2868,29
MogSA-vstsA,sk,1,0.03,2868,29
MogSA-vstsA,te,1,0.03,2868,29
JwIDIdZU2mo,en,1575,123.05,1280,23
JwIDIdZU2mo,ja,76,5.94,1280,23
JwIDIdZU2mo,de,63,4.92,1280,23
JwIDIdZU2mo,es,46,3.59,1280,23
JwIDIdZU2mo,fr,44,3.44,1280,23
JwIDIdZU2mo,fi,27,2.11,1280,23
JwIDIdZU2mo,hi,24,1.88,1280,23
JwIDIdZU2mo,it,12,0.94,1280,23
JwIDIdZU2mo,cs,10,0.78,1280,23
JwIDIdZU2mo,sv,7,0.55,1280,23
JwIDIdZU2mo,sl,6,0.47,1280,23
JwIDIdZU2mo,da,5,0.39,1280,23
JwIDIdZU2mo,et,5,0.39,1280,23
JwIDIdZU2mo,id,5,0.39,1280,23
JwIDIdZU2mo,mt,5,0.39,1280,23
JwIDIdZU2mo,nl,4,0.31,1280,23
JwIDIdZU2mo,pl,2,0.16,1280,23
JwIDIdZU2mo,pt,2,0.16,1280,23
JwIDIdZU2mo,ar,1,0.08,1280,23
JwIDIdZU2mo,el,1,0.08,1280,23
JwIDIdZU2mo,eu,1,0.08,1280,23
JwIDIdZU2mo,ko,1,0.08,1280,23
JwIDIdZU2mo,lt,1,0.08,1280,23
B24JJKDGqv4,en,2703,130.96,2064,22
B24JJKDGqv4,de,117,5.67,2064,22
B24JJKDGqv4,fi,88,4.26,2064,22
B24JJKDGqv4,hi,86,4.17,2064,22
B24JJKDGqv4,es,67,3.25,2064,22
B24JJKDGqv4,fr,66,3.2,2064,22
B24JJKDGqv4,ja,63,3.05,2064,22
B24JJKDGqv4,et,25,1.21,2064,22
B24JJKDGqv4,cs,19,0.92,2064,22
B24JJKDGqv4,it,18,0.87,2064,22
B24JJKDGqv4,da,15,0.73,2064,22
B24JJKDGqv4,sv,10,0.48,2064,22
B24JJKDGqv4,id,8,0.39,2064,22
B24JJKDGqv4,mt,8,0.39,2064,22
B24JJKDGqv4,nl,8,0.39,2064,22
B24JJKDGqv4,pl,8,0.39,2064,22
B24JJKDGqv4,bn,6,0.29,2064,22
B24JJKDGqv4,ro,3,0.15,2064,22
B24JJKDGqv4,ko,2,0.1,2064,22
B24JJKDGqv4,pt,2,0.1,2064,22
B24JJKDGqv4,az,1,0.05,2064,22
B24JJKDGqv4,lt,1,0.05,2064,22
ASoKZfWn5A0,en,6715,198.9,3376,31
ASoKZfWn5A0,de,201,5.95,3376,31
ASoKZfWn5A0,fr,187,5.54,3376,31
ASoKZfWn5A0,es,157,4.65,3376,31
ASoKZfWn5A0,ja,154,4.56,3376,31
ASoKZfWn5A0,it,82,2.43,3376,31
ASoKZfWn5A0,pl,76,2.25,3376,31
ASoKZfWn5A0,fi,70,2.07,3376,31
ASoKZfWn5A0,da,63,1.87,3376,31
ASoKZfWn5A0,sv,49,1.45,3376,31
ASoKZfWn5A0,cs,47,1.39,3376,31
ASoKZfWn5A0,id,25,0.74,3376,31
ASoKZfWn5A0,hi,23,0.68,3376,31
ASoKZfWn5A0,mt,17,0.5,3376,31
ASoKZfWn5A0,nl,17,0.5,3376,31
ASoKZfWn5A0,et,16,0.47,3376,31
ASoKZfWn5A0,pt,13,0.39,3376,31
ASoKZfWn5A0,lt,8,0.24,3376,31
ASoKZfWn5A0,sl,7,0.21,3376,31
ASoKZfWn5A0,el,5,0.15,3376,31
ASoKZfWn5A0,ro,5,0.15,3376,31
ASoKZfWn5A0,he,4,0.12,3376,31
ASoKZfWn5A0,hu,4,0.12,3376,31
ASoKZfWn5A0,bn,2,0.06,3376,31
ASoKZfWn5A0,lv,2,0.06,3376,31
ASoKZfWn5A0,sk,2,0.06,3376,31
ASoKZfWn5A0,az,1,0.03,3376,31
ASoKZfWn5A0,eu,1,0.03,3376,31
ASoKZfWn5A0,no,1,0.03,3376,31
ASoKZfWn5A0,te,1,0.03,3376,31
ASoKZfWn5A0,th,1,0.03,3376,31
r0u5URS3VXE,en,666,89.16,747,18
r0u5URS3VXE,fr,30,4.02,747,18
r0u5URS3VXE,ja,27,3.61,747,18
r0u5URS3VXE,fi,23,3.08,747,18
r0u5URS3VXE,de,18,2.41,747,18
r0u5URS3VXE,es,15,2.01,747,18
r0u5URS3VXE,hi,14,1.87,747,18
r0u5URS3VXE,it,7,0.94,747,18
r0u5URS3VXE,cs,6,0.8,747,18
r0u5URS3VXE,mt,5,0.67,747,18
r0u5URS3VXE,pl,5,0.67,747,18
r0u5URS3VXE,bn,4,0.54,747,18
r0u5URS3VXE,sl,4,0.54,747,18
r0u5URS3VXE,sv,4,0.54,747,18
r0u5URS3VXE,nl,3,0.4,747,18
r0u5URS3VXE,da,2,0.27,747,18
r0u5URS3VXE,et,2,0.27,747,18
r0u5URS3VXE,hu,1,0.13,747,18
cQP2XC312d0,en,178,195.6,91,12
cQP2XC312d0,lt,19,20.88,91,12
cQP2XC312d0,de,8,8.79,91,12
cQP2XC312d0,es,7,7.69,91,12
cQP2XC312d0,fr,5,5.49,91,12
cQP2XC312d0,it,3,3.3,91,12
cQP2XC312d0,he,2,2.2,91,12
cQP2XC312d0,ja,2,2.2,91,12
cQP2XC312d0,sv,2,2.2,91,12
cQP2XC312d0,et,1,1.1,91,12
cQP2XC312d0,mt,1,1.1,91,12
cQP2XC312d0,ro,1,1.1,91,12
OhKccbQZyr8,en,11850,215.85,5490,30
OhKccbQZyr8,de,317,5.77,5490,30
OhKccbQZyr8,ja,286,5.21,5490,30
OhKccbQZyr8,es,274,4.99,5490,30
OhKccbQZyr8,fr,188,3.42,5490,30
