youtube_id,title,total_languages,ace,ar-Latn,bbc,bn-Latn,br,ceb,co,en,es,fil,fr,gv,hi,hi-Latn,hr,hu,id,ilo,it,ja,ja-Latn,kha,ko,lus,om,pam,pt,ru-Latn,rw,sk,te-Latn,th,tiv,uk-Latn,und,zh-CN,zh-TW
KR-7AQJtHKY,스탠바이 할게요~🎤💃🏻 | 2024 aespa LIVE TOUR - SYNK : PARALLEL LINE Concert Rehearsal Behind,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plWWli77fes,[진즈하여행] 대구ㅣ먹방여행🍽️ l 진즈하 맛집 털고 옴😋 l EP.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sCGrmeNYLzE,"1,000,000 volts energy with #Pikachu ⚡️ #LE_SSERAFIM #르세라핌 #CRAZY_JP #shorts",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-vbvkuMCr8M,BTS (방탄소년단) '아포방포10' Project #2023BTSFESTA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clowh98Q1_U,"TWICE REALITY ""TIME TO TWICE"" TEASER",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oFKiFw7xI5E,IVE THE 3rd EP 〈IVE EMPATHY〉 COMEBACK LIVE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KWiu583zRKE,#LieWithYou 조크든요! 😝#TEN #SHINDONG #SIWON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lRDoNt9w78k,[GOING MOMENT] 고양이가 사탕 괴물이 되는 신기한 게임,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tGe6FU_GwaY,[#슈취타] 언제든 공감과 응원해줄 준비완료!😸  - EP.11 #SUGA with #이나영,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mI2y2tEBPbQ,Bling Bling🕶️✨ #특 #S_Class #특챌린지 #S_Class_Challenge #StrayKids #스트레이키즈 #현진 #승민 #Hyunjin #Seungmin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K5ZSzxWU_EQ,🌹🐰 How do you like my Baggy Jeeeeeans 〰️ 👖✨,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ux8pqyy93ek,NCT DREAM 엔시티 드림 'When I’m With You' MV Teaser,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UIAncbsU1lY,SEVENTEEN (세븐틴) - 'HOT' @MUSIC STATION,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNpU0wB2ozo,[Jeans' ZINE] 제2회 엉망잔칭 토론회 EP.2 뉴 헤어 뉴 퀸👸🪄 | NewJeans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR5KjLsayg0,JAEHYUN 재현 'Easy' (Official Audio),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dXL5MbsCs4,po~se📸#LE_SSERAFIM #르세라핌 #KIMCHAEWON #김채원 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYWUCRgCeT8,[EPISODE] LE SSERAFIM (르세라핌) ‘CRAZY’ Music Show Behind #1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fulr00kpQW4,TWICE TV “ONCE HALLOWEEN 2”,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17JACsSbWIw,that's US ✨👑 #트와이스 #TWICE #지효 #JIHYO #채영 #CHAEYOUNG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295e_JPor54,NCT U 엔시티 유 '90's Love' Dance Practice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CQ-7bNiaYxE,[EPISODE] LE SSERAFIM (르세라핌) ‘CRAZY’ Music Show Behind #2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t4wHTERert0,[About Jeans] MINJI SCENE🎬 #8 베트남 휴가 가요? | MINJI vlog,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v1PgZUaQDpw,"Yes, I am Mina. Making Video",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nf0DRcqkxKE,🎥 모니터에 갇힌 아우디즈 👀 #aespa #KARINA #GISELLE #Whiplash #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tKQRtJHw1Fg,코첼라 모드로 변신하는 모습을 공유해 보세요. YouTube Shorts에서 #CoachellaOnYouTube 를 함께 즐겨요.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKVzEF0auOs,한의 #ChkChkBoom Challenge 🎯 w/ #BOYSTORY #XINLONG !💫 #StrayKids #스트레이키즈 #ATE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roQGG8IpXQ0,#창빈 의 #특챌린지 #S_Class_Challenge ✨ w/ #SEVENTEEN #세븐틴 #DINO #디노 선배님!⭐ #StrayKids #스트레이키즈 #Changbin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7IW1kvtKp1o,[We Flash] 패션 천재라고? 너 누군데 | aespa Fashion Survival Teaser,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WxpIU3z-Mbk,🎧 #KillinMeGood Challenge 🎧 #TWICE #트와이스 #JIHYO #지효 #ZONE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lv6G_hG2YkI,𝐖𝐚𝐧𝐧𝐚 𝐛𝐞 𝐲𝐨𝐮𝐫 𝐥𝐨𝐯𝐞 𝐟𝐨𝐨𝐥 ❄ #IVE #아이브 #IVE_EMPATHY #ATTITUDE #REBELHEART #Shorts,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q-1MgSRMxE8,[SPECIAL VIDEO] SEVENTEEN(세븐틴) – 예쁘다 (Pretty U) - Part Switch ver.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kd2fsmLtbNQ,TWICE REALITY “TIME TO TWICE” TWICE New Year TEASER,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4HG_CJzyX6A,TAEYEON 태연 '사계 (Four Seasons)' MV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WO4hPug3lxo,NCT DOJAEJUNG 'Perfume' Track 05 후유증 (Can We Go Back) #재현 #NCT_DOJAEJUNG #Perfume,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2Mppta4RgDs,​[BANGTAN BOMB] ​'Best Of Me' Special Stage (BTS focus) @​BTS COMEBACK SHOW - BTS (방탄소년단),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TtRBKXZbGsU,"JIHYO ""Killin' Me Good"" Choreography Video (One take Ver.)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KvA9T3MputA,[M/V] SEVENTEEN(세븐틴) - '아주 NICE'(VERY NICE),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9J-yfCdBbIY,[BANGTAN BOMB] BTS (방탄소년단) a 400-meter relay race @ 2016 설특집 아육대,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrtc8ouICHU,삶의 주인공은 나🦋#aespa #에스파 #NINGNING #닝닝 #LiveMyLife #Armageddon #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SeTs2v9vU7I,𝕮𝖍𝖎𝖑𝖑 하고 싶지만 그저 𝐶ℎ𝑖𝑙𝑙𝐶ℎ𝑖𝑙𝑙한 𝑪𝒉𝒊𝒍𝒍 𝑮𝒊𝒓𝒍〜 #IVE #아이브 #ANYUJIN #안유진 #REBELHEART #ATTITUDE #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E7CHp_yC2mg,TWICE REALITY “TIME TO TWICE” TDOONG Forest EP.02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4V3D7IolGEc,ⓐⓝⓓ ⓓⓐⓝⓒⓔ #LE_SSERAFIM #르세라핌 #HUHYUNJIN#허윤진 #HONGEUNCHAE#홍은채 #LE_SSERAFIM_HOT ❤️‍🔥 #ComeOver #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bT-QKgSa-84,디에잇 선배님의 에너지를 본받아🤸‍♂️#파이팅해야지 #부석순 with #디에잇 #BSS_Fighting #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kycsWDAfY2Y,난 .. 괜찮아#aespa #에스파 #KARINA #카리나 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wvYO5YDBj74,Happy GISELLE’s Birthday 🌙 #aespa #GISELLE #HappyGISELLEDay #shorts,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Fea-o_dBVo,The How Sweet Challenge coming soon on YouTube Shorts! 🍭#HowSweet #NewJeans_HowSweet #NewJeans #뉴진스,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_TNfR2B4vWc,🐈‍⬛🌕 meow mew ▶︎•၊၊||၊|။||||||။၊|။•#aespa #æspa #에스파 #KARINA #카리나 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oSmv3pgpgVI,널 깨워 Like a Whip-Whiplash🍞 with #YOUNGHOON #aespa #WINTER #Whiplash #THEBOYZ #shorts,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVDhsI-sfZ8,Come over and watch #HONGEUNCHAE dance ◜♥◞ #LE_SSERAFIM #르세라핌 #홍은채 #LE_SSERAFIM_HOT ❤️‍🔥 #ComeOver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zWnm9oxu-so,Who’s ready for Perfume Challenge? #NCT_DOJAEJUNG #DOJAEJUNG #Perfume,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_FO7SjDGbBE,JISOO AT JISOO’S FLOWER HOUSE🌹,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fUSUTSRVSGY,행운은 늘 네 편인 걸 ⋆˚✿˖° #IVE #아이브 #ATTITUDE #REBELHEART #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GXWoidf5PBE,Mr. Rovers 🐥🐻🐶 #카이 #KAI #백현 #BAEKHYUN #세훈 #SEHUN #Rover #KAI_Rover #RoverChallenge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ewpp5p2TRWA,𝕃 𝟞 𝕍 𝔼 💕 #IVE #아이브 #HappyIVEday #IVE_3rd_Anniversary #마지막_달_떠오른_여섯개의_해 ☀ #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMaqjLHLgL0,목요일 밤에는 #SHALALA_Challenge🔥🥰  With #조현아 #TAEYONG #태용 #SHALALA #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VQo4hyWfBQ4,BLACKPINK - ‘Tally’ (Official Audio),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5I_H-vuCujY,Do you wanna come play?🩶 #StrayKids #스트레이키즈 #ComePlay #Arcane #YouMakeStrayKidsStay,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFE9NBrEQpo,Stray Kids 2nd World Tour “MANIAC” in Seoul D-1✨ One day to go! 빠진 것은 없는지 확인하기🙆,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vcOkG4fEqAc,"2025 IVE THE 3RD FAN CONCERT＜IVE SCOUT＞🎫 in NAGOYA WE ARE THE BEST SCOUT, EVER 🍀 #IVE #아이브 #Shorts",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMYOecv42OE,Cheese photo (with MEW) 🧀📸 #SUHO #수호 #EXO #엑소 #MEW #Mewsuppasit #Cheese #CheeseChallenge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l9ygepQsoe8,TEN in Paris🇫🇷 | Saint Laurent Men’s Winter 24 Show Behind,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owqEtVcDZZQ,"[INSIDE SEVENTEEN] 호시 ‘아픈 길’ 커버 비하인드 (HOSHI's ""Hurt Road"" Cover Sketch)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gi79JJNptwY,"[About Jeans] 오늘을, 기록혠 5 ⊹ 네 번째 파리의 오늘 | HYEIN vlog",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7xOZolSZyGo,[Making Jeans] NewJeans (뉴진스) 'Supernatural' & 'Right Now' Recording Behind,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QKrh663TH9k,hear me out 🗣️ #EXO #엑소 #weareoneEXO #SUHO #XIUMIN #CHEN #SEHUN #HearMeOut #EXIST #shorts,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSxyNS6OFN4,DJ JOHNNY BE: MORNING PLAYLIST @Phuket,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUQqrJxajAU,"판타지와 함께 행복했던 Don’t Worry, Be Happy😀 #SF9 #에스에프나인 #FANTASY #Dont_Worry_Be_Happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vKa-Yvw3QQA,NewJeans (뉴진스) Official Light Stick User Guide (공식 응원봉 사용 안내),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CyzEtbG-sxY,[M/V] SEVENTEEN(세븐틴) - 박수(CLAP),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12GuHGTYenI,[About Jeans] 미술관 나들이 2탄☀️ | NewJeans Vlog,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CoeAvmCRNnA,Pocket Locket 🚀#aespa #에스파 #KARINA #카리나 #YOONSUJIN #GWONSEBYEOL #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5UC9QbihEgY,Cover | TEN – ベテルギウス (BETELGEUSE) (優里),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7YfX94Lh15I,🍑⭐️ 진짜 하고 싶었던 말을 할게… #BaggyJeans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_P4yf-mL1qQ,원스 만나면 눈물 차올라☃️❄️ONCE you make my heart swell with love #첫눈챌린지 #thefirstsnow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjmOHqx-L9s,ser redondo ⚫️⚪️ #IVE #아이브 #REI #레이 #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UhRtTiXvSUA,Happy Valentine's day 🐰🐶 from #SUHO & #BAEKHYUN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUwWAdBUo5U,JISOO - ‘꽃(FLOWER)’ FANCHANT GUIDE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x3INFYk0z68,[By Jeans] 'Olivia Dean - Dive' Cover by HANNI | NewJeans,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nMF-M_WkFz8,NCT DOJAEJUNG 엔시티 도재정 '안녕 (Ordinary)' Live Clip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gb7ltbZHS2k,DOYOUNG ‘청춘의 포말 (YOUTH)’ Recording Behind the Scenes #1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vx9vd7a3JRA,POV: #KAZUHA bag?🍃 #LE_SSERAFIM #르세라핌 #카즈하 #LE_SSEARFIM_CRAZY ⚡️ #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aarBJqitCJE,[M/V] SEVENTEEN(세븐틴) _ SVT VOCAL TEAM - '바람개비',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mjBNjpno3u8,I want you to hear me say 🙏 #TWICE #트와이스 #MOONLIGHTSUNRISE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VjjKbrFJoxY,FILM : KAI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14pRBDu9Vig,—̳͟͞͞💁‍♀️ᩚ #LE_SSERAFIM #르세라핌 #LE_SSERAFIM_HOT ❤️‍🔥 #ComeOver #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Va8mJii9x4,LE SSERAFIM (르세라핌) 'HOT' l Original Stage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WtJyKhaceG0,"“Get em, get em, get em” with us and join the #PinkVenomChallenge Only on YouTube Shorts.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rSCghh4U2KA,윈닝의 마지막 학창 시절 기억#aesparty #에스파티 #aespa #에스파 #카리나 #지젤 #윈터 #닝닝 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j3MuSOOLm4s,接吻 -Kiss- Covered by IVE REI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dQkUAF6buHk,Our #TWINFLAME moment❤‍🔥 #TWICE #트와이스#WithYOUth❤‍🔥 #ONESPARK💥,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loPVNjGkrz4,[Choreography Video] SEVENTEEN(세븐틴) - HIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PcN76h0en4I,"TWICE REALITY ""TIME TO TWICE"" TDOONG WORKSHOP EP.02",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERKOmYCp_vU,#아이엔 의 #락챌린지 #LALALALA_Challenge 🤘 w/ #ENHYPEN #엔하이픈 #희승 #HEESEUNG!🎵 #StrayKids #스트레이키즈 #I_N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nv-h0zeeRo8,How many letters in FIREBALL? ❤️‍🔥#fireball #트와이스 #TWICE #모모 #MOMO #지효 #JIHYO #쯔위 #TZUYU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w5sZ913CeO4,LE SSERAFIM (르세라핌) The 39th GOLDEN DISC AWARDS Dress Rehearsal #LE_SSERAFIM #르세라핌#LE_SSERAFIM_CRAZY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RkjtI2i4Z7A,SUHO 수호 '너의 차례 (For You Now) (Feat. 윤하)' Live Session,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z6eHB8Gv3A8,[Light Jeans] University Festivals 2024 Behind🏫  | NewJeans,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aqtSOksH-NE,Abyss by Jin,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4L5bWytSbrk,2⃣콩즈 core ✰ღ #IVE #아이브 #ANYUJIN #안유진 #REI #레이 #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G-6i2eqrpII,BLACKPINK #PinkVenomChallenge Coming soon! #JENNIE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8Trer2ay6qY,𓇼𓏲*ੈ✩‧₊˚🛟  #LE_SSERAFIM #르세라핌 #HUHYUNJIN #허윤진 #KAZUHA #카즈하 #LE_SSERAFIM_HOT ❤️‍🔥 #ComeOver #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
